StockQty,ReservedQty,AvailableQty,ReorderLevel,SafetyStock,InventoryValue,LastUpdated
266,29,237,61,31,341969.6,2026-06-23
2587,391,2196,640,245,1411001.54,2026-07-12
4379,356,4023,498,377,11035430.32,2026-07-08
4735,160,4575,976,425,15952877.9,2026-07-03
941,93,848,168,81,1519790.28,2026-06-25
3236,811,2425,510,439,14425570.24,2026-07-17
4483,47,4436,735,630,7449266.61,2026-07-09
1928,424,1504,239,288,9586825.76,2026-06-27
1208,79,1129,274,82,559110.72,2026-07-14
1095,119,976,194,151,3985581.0,2026-06-19
2593,83,2510,399,245,1228459.68,2026-07-17
1399,61,1338,190,174,1259869.45,2026-06-25
3647,213,3434,715,414,13258923.79,2026-07-03
2715,750,1965,291,202,9277996.65,2026-06-23
951,80,871,159,85,2812696.62,2026-06-24
1813,489,1324,405,226,8444228.8,2026-07-06
2204,129,2075,472,273,9446762.76,2026-06-19
3533,800,2733,557,198,5003010.64,2026-07-04
2276,436,1840,280,202,9488348.12,2026-06-19
2985,0,2985,671,349,12325930.65,2026-07-18
4801,1239,3562,1151,240,1499208.27,2026-07-08
3469,1006,2463,599,262,2157891.45,2026-07-18
1097,202,895,273,55,4180239.17,2026-07-16
1885,386,1499,189,150,8686004.6,2026-07-09
1721,326,1395,334,233,3941365.36,2026-06-23
900,82,818,159,102,1269864.0,2026-06-28
1775,278,1497,396,141,3390214.5,2026-06-24
827,147,680,130,64,138464.61,2026-07-05
3251,254,2997,704,471,576662.38,2026-06-26
2707,570,2137,299,330,1491719.42,2026-07-05
3698,141,3557,797,481,17571638.68,2026-07-07
3979,579,3400,860,272,9234900.89,2026-06-26
4741,752,3989,622,245,11212939.1,2026-06-30
4127,398,3729,917,412,17391590.7,2026-06-26
4633,1096,3537,844,543,3267793.89,2026-06-25
2270,327,1943,346,308,7382857.2,2026-07-15
1061,119,942,166,54,3094183.69,2026-06-21
2505,263,2242,337,234,7092682.05,2026-07-04
4726,731,3995,969,302,21733834.28,2026-07-13
4704,1340,3364,501,455,13175998.08,2026-07-15
4843,1017,3826,1111,297,22165926.7,2026-06-28
2403,573,1830,429,193,1235382.3,2026-07-11
3743,546,3197,733,448,10421822.05,2026-07-10
157,32,125,38,18,744390.38,2026-07-03
4908,748,4160,571,307,3835013.04,2026-06-30
3475,620,2855,861,184,1764639.75,2026-07-05
4357,340,4017,581,411,4047304.44,2026-07-02
1957,243,1714,321,151,6849226.02,2026-06-21
2608,181,2427,537,224,10732832.8,2026-07-03
2719,391,2328,402,406,1473072.63,2026-07-13
2052,163,1889,340,161,4281087.6,2026-07-08
3846,196,3650,652,497,3721658.82,2026-06-27
2473,599,1874,389,252,7810945.77,2026-07-05
3516,13,3503,472,314,2605426.32,2026-06-28
3479,630,2849,716,330,10209751.72,2026-07-17
4086,921,3165,910,387,603543.06,2026-07-06
1285,92,1193,195,123,5495996.4,2026-06-21
1924,6,1918,210,143,3733406.56,2026-06-24
4251,942,3309,1033,385,15583613.37,2026-06-23
3017,133,2884,599,387,7530250.98,2026-06-24
2926,459,2467,313,321,11831661.38,2026-07-05
947,13,934,112,126,1503144.69,2026-06-26
3320,937,2383,810,230,1472420.0,2026-07-04
1614,290,1324,358,144,1638597.36,2026-07-04
3793,1010,2783,757,195,11587577.07,2026-07-13
1278,298,980,195,104,3719210.04,2026-07-10
1229,180,1049,162,73,3768421.25,2026-06-27
511,80,431,79,69,2297880.13,2026-07-11
2228,608,1620,252,272,8070751.76,2026-07-10
2910,735,2175,630,264,13070323.2,2026-07-15
4908,557,4351,1180,379,22298025.6,2026-07-15
1128,76,1052,206,64,4295852.64,2026-07-15
4144,207,3937,617,606,19887884.8,2026-06-27
3552,712,2840,830,247,17241479.04,2026-07-08
2322,573,1749,405,324,5275003.5,2026-06-20
3908,717,3191,687,579,16578478.52,2026-06-29
1455,278,1177,228,181,5348012.55,2026-06-23
1119,208,911,152,120,2417286.18,2026-07-10
3504,48,3456,417,334,613655.52,2026-07-02
4999,772,4227,1043,454,3686762.5,2026-07-14
3751,710,3041,400,395,3216557.52,2026-07-17
2866,37,2829,710,225,691737.76,2026-06-19
2994,808,2186,356,195,11117440.56,2026-06-30
1687,229,1458,190,239,5301127.58,2026-06-19
1308,296,1012,199,106,6205348.2,2026-07-01
2456,168,2288,430,189,8654551.04,2026-07-06
2405,614,1791,479,193,11073437.7,2026-07-14
2690,63,2627,555,210,3595723.0,2026-07-13
2972,709,2263,514,155,12776776.6,2026-06-19
4113,321,3792,603,241,19165592.88,2026-07-17
2130,489,1641,486,230,6787436.7,2026-07-11
1681,381,1300,278,211,5323373.99,2026-06-24
3356,19,3337,679,240,6908326.0,2026-07-15
463,47,416,84,55,1918718.3,2026-07-09
1361,402,959,227,81,543991.7,2026-06-22
3825,1074,2751,485,296,17154551.25,2026-07-04
1407,119,1288,202,115,5039662.95,2026-06-25
382,77,305,87,33,928603.8,2026-06-27
65,10,55,13,3,140968.75,2026-07-18
2670,386,2284,578,356,7142063.1,2026-06-29
3602,812,2790,739,252,8962100.18,2026-07-06
2225,16,2209,395,143,8001589.5,2026-07-04
4991,466,4525,662,594,10691420.74,2026-07-03
1731,398,1333,347,164,4121216.73,2026-07-06
3023,663,2360,468,374,11135734.41,2026-07-17
2348,75,2273,432,336,8169912.96,2026-06-27
2135,128,2007,283,319,9033974.95,2026-06-21
196,15,181,22,13,530195.68,2026-07-04
121,3,118,28,11,148713.84,2026-07-06
230,35,195,49,33,1039597.7,2026-07-16
1445,339,1106,259,198,6501055.0,2026-07-08
1437,384,1053,333,88,3210861.54,2026-07-10
4047,585,3462,604,469,8525167.38,2026-07-04
4979,835,4144,670,397,24503600.81,2026-07-10
2364,569,1795,318,288,1791628.32,2026-07-13
816,120,696,203,80,2346318.24,2026-07-18
4348,621,3727,915,405,2106736.44,2026-07-18
4176,580,3596,852,300,7282568.16,2026-06-23
1967,104,1863,226,117,4546228.75,2026-06-24
659,79,580,157,51,650617.52,2026-06-28
2404,244,2160,278,303,6389543.52,2026-07-10
3762,118,3644,625,323,18004367.7,2026-07-17
3985,489,3496,812,443,13585462.75,2026-07-15
3995,889,3106,569,370,19796383.55,2026-06-29
1240,276,964,262,75,4147787.6,2026-06-19
3328,149,3179,381,182,4210385.92,2026-07-03
3867,1046,2821,838,351,3008371.32,2026-07-05
2558,647,1911,597,251,7917956.46,2026-07-11
3666,26,3640,649,281,9367363.2,2026-07-08
3051,588,2463,736,308,330118.2,2026-06-25
1998,186,1812,462,293,2819138.04,2026-07-10
182,26,156,22,19,618659.86,2026-07-01
2885,846,2039,564,288,7209355.35,2026-07-04
3404,433,2971,752,335,5612345.0,2026-06-24
2460,735,1725,298,294,10089099.6,2026-06-23
1998,43,1955,219,236,9894615.48,2026-07-07
3301,909,2392,347,317,10689595.29,2026-06-19
2798,287,2511,425,392,13355973.2,2026-07-15
3907,1090,2817,527,311,9630481.51,2026-07-16
2251,91,2160,263,160,9273714.82,2026-07-06
4066,891,3175,904,306,8610242.92,2026-07-14
2028,485,1543,299,253,8497583.64,2026-07-16
4696,1408,3288,694,403,17369376.96,2026-07-11
2617,272,2345,596,264,10966617.01,2026-06-20
3364,48,3316,434,234,993994.72,2026-06-24
2573,315,2258,382,156,3742762.99,2026-07-05
1763,59,1704,340,137,6471779.07,2026-06-27
3499,296,3203,533,179,16006280.47,2026-06-27
188,54,134,23,19,879300.44,2026-06-24
1225,83,1142,141,160,1980065.5,2026-06-28
1432,236,1196,157,89,198532.48,2026-06-28
709,94,615,167,81,1975096.75,2026-07-07
3590,856,2734,434,332,1202434.6,2026-07-14
734,79,655,135,72,183477.98,2026-07-17
1378,369,1009,244,98,323554.4,2026-07-07
2230,115,2115,520,152,6097511.3,2026-06-21
147,43,104,24,10,613908.75,2026-06-19
1988,553,1435,233,156,7944207.04,2026-07-13
1780,398,1382,343,115,2058872.6,2026-06-28
4483,536,3947,624,523,7395111.97,2026-07-02
3308,693,2615,825,245,9279237.72,2026-07-11
4828,204,4624,1177,293,10390676.76,2026-07-10
2203,180,2023,415,110,8671977.32,2026-06-22
1156,178,978,131,170,2839690.88,2026-06-25
4060,834,3226,931,504,18302845.4,2026-07-13
534,142,392,83,74,2003968.5,2026-07-17
4691,788,3903,508,379,4029662.82,2026-07-14
2334,269,2065,438,280,759250.2,2026-07-17
4418,1302,3116,1028,485,21583785.56,2026-07-18
4189,969,3220,736,449,8601357.48,2026-06-30
1573,226,1347,358,201,2320536.79,2026-06-19
1280,176,1104,200,71,2637107.2,2026-07-13
1879,563,1316,340,144,195265.68,2026-07-02
557,37,520,116,42,358301.39,2026-07-07
3998,1093,2905,847,513,14336548.14,2026-06-24
546,147,399,69,28,1119922.44,2026-06-24
506,47,459,115,36,863063.96,2026-06-30
961,146,815,105,79,4572188.14,2026-07-16
3155,767,2388,471,433,10303662.1,2026-07-18
581,127,454,123,50,2023030.38,2026-07-12
2978,631,2347,680,322,3487148.66,2026-07-17
3639,1000,2639,383,335,4346239.65,2026-07-17
752,83,669,183,58,376255.68,2026-06-25
119,0,119,13,7,354264.19,2026-07-11
4093,1206,2887,488,329,11709459.05,2026-06-24
3094,36,3058,672,170,7576339.68,2026-07-04
3246,812,2434,433,201,12321686.16,2026-07-08
4173,1139,3034,570,479,17358511.56,2026-06-21
1553,150,1403,264,105,6051606.16,2026-06-29
1971,275,1696,200,277,5755280.58,2026-06-29
382,74,308,59,37,209706.54,2026-07-14
387,109,278,47,56,1155133.08,2026-07-12
3829,442,3387,783,491,2734939.83,2026-07-15
3227,492,2735,662,318,8827619.85,2026-07-14
4923,428,4495,993,504,2938292.55,2026-07-06
1137,320,817,156,64,3199779.51,2026-06-26
101,23,78,16,10,319510.47,2026-07-13
94,9,85,14,6,249781.5,2026-07-06
3033,219,2814,483,433,2371533.03,2026-07-16
4996,1437,3559,953,429,1980364.44,2026-07-18
3150,287,2863,769,220,9659443.5,2026-07-13
1290,44,1246,133,118,4855508.4,2026-07-08
2912,719,2193,408,363,13534160.64,2026-07-13
3244,829,2415,389,331,1707609.16,2026-06-24
809,40,769,181,76,1871831.84,2026-07-15
4347,978,3369,853,394,16971340.05,2026-07-01
3900,514,3386,473,565,9390420.0,2026-06-30
4228,210,4018,749,549,2398079.32,2026-07-16
4255,708,3547,892,388,18964237.15,2026-07-11
3622,853,2769,547,523,1103043.88,2026-07-08
3900,654,3246,910,395,5947227.0,2026-06-30
3554,156,3398,521,206,17176197.68,2026-06-21
4079,1000,3079,935,581,5247511.13,2026-07-16
198,36,162,31,15,390376.8,2026-06-19
148,29,119,35,16,173549.24,2026-06-19
3781,810,2971,931,244,455950.79,2026-07-11
4465,375,4090,828,484,1154559.7,2026-06-30
903,224,679,168,89,3052293.51,2026-07-13
715,198,517,145,38,2692060.8,2026-07-17
1417,417,1000,300,186,1965492.36,2026-07-02
4536,696,3840,1056,449,10493038.08,2026-07-18
3278,143,3135,369,236,8625401.4,2026-07-17
860,176,684,105,58,3727205.6,2026-07-18
3218,350,2868,593,478,4373262.0,2026-07-03
3195,681,2514,683,237,13381874.1,2026-07-02
1598,53,1545,196,107,4319793.5,2026-07-04
4842,135,4707,778,572,21535521.3,2026-07-11
4360,1114,3246,844,502,15043264.4,2026-07-01
1261,126,1135,275,91,4722873.74,2026-07-04
1451,72,1379,148,191,1967918.75,2026-07-02
801,207,594,111,40,1655338.59,2026-06-24
537,21,516,81,37,1813094.58,2026-06-21
2729,544,2185,629,189,11819899.38,2026-07-10
2557,387,2170,362,263,11979468.29,2026-07-08
1907,243,1664,191,142,9136189.09,2026-07-17
3087,240,2847,766,232,14349116.88,2026-06-27
3527,968,2559,446,444,7195503.24,2026-07-09
2097,157,1940,498,311,3025069.29,2026-06-25
2171,422,1749,285,245,7726654.13,2026-07-07
3839,1060,2779,485,556,14032850.26,2026-07-05
1141,236,905,117,143,3583264.86,2026-07-02
4342,157,4185,488,614,3562871.52,2026-06-30
4813,164,4649,1065,581,7533933.29,2026-07-03
695,175,520,112,49,1515259.85,2026-07-10
4583,1137,3446,930,502,14937142.75,2026-07-06
608,176,432,80,57,1896710.72,2026-07-16
3742,109,3633,652,384,4441267.54,2026-06-24
3048,651,2397,714,258,7824429.36,2026-07-07
4657,286,4371,492,688,14154951.5,2026-06-20
3135,680,2455,466,157,2459783.7,2026-07-01
893,194,699,150,101,3478333.23,2026-07-01
615,9,606,119,32,1411326.6,2026-07-05
4409,113,4296,1089,441,15450238.25,2026-07-17
3547,980,2567,411,221,12818680.65,2026-07-14
3788,112,3676,606,496,9418596.84,2026-06-29
3550,494,3056,376,341,14338450.0,2026-07-18
1987,311,1676,302,106,9448224.74,2026-07-14
4103,1066,3037,567,457,12733209.17,2026-07-04
1001,113,888,159,134,1110849.74,2026-07-16
2219,407,1812,323,169,748823.74,2026-06-21
614,61,553,126,72,2690719.92,2026-07-11
1665,494,1171,393,155,1461470.4,2026-07-18
518,155,363,115,73,2173963.12,2026-07-16
4129,969,3160,687,475,7703103.69,2026-07-09
2237,86,2151,537,145,2632702.93,2026-07-06
4512,164,4348,970,671,19947236.16,2026-07-13
3028,111,2917,321,274,8298264.28,2026-07-04
4614,1381,3233,883,512,13003359.36,2026-07-10
4390,174,4216,709,264,21423419.5,2026-07-13
113,6,107,21,5,549749.52,2026-06-29
1768,106,1662,306,131,6396005.2,2026-07-13
3161,835,2326,581,446,15116312.93,2026-07-05
3106,353,2753,546,418,10219174.84,2026-07-09
3455,532,2923,662,516,11832027.55,2026-07-15
208,5,203,49,28,623134.72,2026-06-22
1505,183,1322,271,106,115900.05,2026-07-07
3855,624,3231,854,456,11856438.0,2026-07-12
2821,341,2480,519,181,5895720.74,2026-07-14
3671,27,3644,611,496,3192668.7,2026-07-04
3762,789,2973,776,543,6710241.78,2026-06-29
2117,130,1987,333,308,6480645.08,2026-07-03
4036,862,3174,679,334,15482943.56,2026-06-20
4254,750,3504,609,288,18570156.36,2026-07-12
3130,107,3023,328,409,14089945.4,2026-06-29
2373,148,2225,395,262,7653209.76,2026-06-21
1801,175,1626,425,208,6859954.97,2026-07-10
3829,952,2877,443,540,9340730.63,2026-06-23
1225,366,859,209,158,5798292.5,2026-07-11
4846,696,4150,1047,398,4965793.12,2026-07-11
1202,177,1025,171,175,5805792.22,2026-07-07
1262,185,1077,312,163,5626841.54,2026-06-23
1972,238,1734,469,192,9249843.48,2026-06-28
3438,127,3311,427,320,10312659.18,2026-07-04
3584,493,3091,834,339,12751836.16,2026-06-20
514,142,372,112,29,1358882.36,2026-06-19
578,59,519,144,52,798345.16,2026-07-12
1922,88,1834,331,132,7475369.14,2026-07-13
438,19,419,83,29,1086840.06,2026-07-14
3087,147,2940,453,380,10325397.6,2026-06-29
2534,724,1810,354,376,5736494.54,2026-07-07
3356,323,3033,515,236,4914794.88,2026-07-17
1447,375,1072,237,72,4498737.47,2026-06-26
441,4,437,88,62,1304821.98,2026-06-26
3229,511,2718,737,262,1432707.3,2026-06-28
1028,97,931,201,148,1485850.64,2026-06-28
4960,759,4201,1165,351,23654240.0,2026-07-13
3226,898,2328,667,185,792563.68,2026-07-04
571,67,504,122,39,2200668.26,2026-07-02
4601,885,3716,742,688,7548400.6,2026-06-19
108,26,82,11,12,372257.64,2026-06-30
1642,211,1431,167,240,2845388.96,2026-06-28
3756,1049,2707,473,314,8221884.0,2026-07-08
1682,294,1388,318,112,6857715.84,2026-07-17
3972,1089,2883,984,539,4789119.84,2026-07-17
4171,114,4057,517,368,7707382.35,2026-07-18
2181,257,1924,286,147,5837424.69,2026-07-05
1027,295,732,252,62,2758409.03,2026-06-25
4876,555,4321,1073,278,17642684.52,2026-07-15
1816,111,1705,187,131,7693229.76,2026-07-05
660,170,490,121,50,452885.4,2026-06-21
869,119,750,111,65,3599780.36,2026-06-28
77,6,71,7,6,361130.0,2026-06-29
4490,1273,3217,885,386,4471186.9,2026-06-23
1409,371,1038,283,175,2253131.9,2026-06-25
1908,195,1713,240,134,3020115.96,2026-07-08
830,160,670,193,76,2325145.4,2026-07-04
4372,1157,3215,1032,497,11501201.8,2026-06-28
4895,439,4456,742,301,6245285.75,2026-06-26
4595,890,3705,749,336,22435592.95,2026-07-11
206,33,173,34,30,227018.18,2026-06-30
974,138,836,232,93,1644452.9,2026-07-04
862,165,697,108,113,3237413.4,2026-07-05
3672,219,3453,598,426,935442.0,2026-06-24
4614,1062,3552,1022,495,14902251.06,2026-07-02
1445,18,1427,191,193,2531871.2,2026-07-10
2701,216,2485,377,344,956964.3,2026-06-26
3656,431,3225,496,539,13879857.76,2026-07-01
1186,307,879,257,113,4868435.12,2026-07-17
3406,896,2510,769,339,16707860.52,2026-06-21
4485,61,4424,1002,387,5835568.05,2026-06-28
3883,281,3602,827,415,18272038.95,2026-06-25
2388,358,2030,566,221,5725994.16,2026-06-25
4189,37,4152,565,303,13343514.93,2026-06-30
924,201,723,121,95,1920672.6,2026-07-02
4837,559,4278,573,255,12211877.16,2026-07-12
2731,533,2198,533,264,12075853.87,2026-07-12
1802,475,1327,302,229,8001060.2,2026-06-22
1561,357,1204,316,116,5881348.48,2026-07-03
326,17,309,32,16,412171.58,2026-07-09
4217,983,3234,690,545,19458503.1,2026-07-18
1055,99,956,241,155,3725869.65,2026-07-05
4416,348,4068,953,244,21401304.96,2026-06-20
4017,508,3509,831,333,14934241.92,2026-07-17
812,29,783,118,65,3698668.12,2026-06-30
4840,1058,3782,910,472,10534308.4,2026-07-06
2907,103,2804,572,275,3761251.02,2026-07-04
2681,693,1988,450,202,1978283.09,2026-07-06
3546,288,3258,379,326,12999848.76,2026-07-05
3726,284,3442,757,408,1840122.36,2026-07-10
4289,850,3439,721,221,20794787.6,2026-06-21
2617,556,2061,264,308,5929834.13,2026-06-26
745,90,655,135,77,2742307.75,2026-06-20
3951,1148,2803,975,384,5442067.89,2026-06-20
914,235,679,167,51,3234088.46,2026-07-08
3323,19,3304,390,489,10188683.53,2026-06-24
1950,421,1529,312,181,7896798.0,2026-07-11
1533,448,1085,215,171,6701310.21,2026-07-01
2980,782,2198,465,197,12519635.6,2026-06-22
4601,941,3660,603,443,9326273.01,2026-06-28
2429,381,2048,487,184,4073481.58,2026-07-09
2340,375,1965,575,177,9255495.6,2026-07-04
77,2,75,16,4,88142.67,2026-07-01
1803,236,1567,229,194,4167724.65,2026-07-06
2169,472,1697,469,270,7821956.25,2026-07-16
3759,815,2944,938,287,7403425.68,2026-07-02
3186,409,2777,583,303,6530216.76,2026-07-11
996,84,912,140,72,4943058.36,2026-07-08
3023,476,2547,461,424,2049805.61,2026-06-24
3188,146,3042,583,463,9948759.72,2026-06-26
2964,557,2407,363,435,9370508.16,2026-06-24
1037,262,775,220,69,2941626.79,2026-07-15
1656,143,1513,307,168,745332.48,2026-07-16
3730,147,3583,462,445,8698210.8,2026-07-01
2163,241,1922,424,296,7590767.31,2026-07-17
2099,277,1822,292,118,5831735.66,2026-06-23
3105,844,2261,356,362,7145784.9,2026-06-26
2823,460,2363,602,155,9810122.61,2026-07-12
480,20,460,52,44,2056507.2,2026-06-19
4983,820,4163,663,438,21362021.34,2026-07-09
342,5,337,77,44,1701925.38,2026-07-04
2450,450,2000,299,302,11006527.0,2026-06-20
64,11,53,10,9,309711.36,2026-07-10
692,15,677,155,90,2008799.88,2026-07-08
1596,182,1414,319,153,5283749.52,2026-06-24
682,118,564,131,49,2621792.14,2026-06-26
2899,868,2031,477,428,14095256.89,2026-06-27
3788,796,2992,378,325,10110172.0,2026-06-26
3413,316,3097,738,324,3331429.3,2026-07-15
579,27,552,95,37,495566.1,2026-06-30
4888,1419,3469,801,278,15988941.28,2026-06-20
1755,20,1735,311,205,2186414.1,2026-07-06
3242,8,3234,426,366,7210175.58,2026-07-07
2694,771,1923,428,313,12468909.6,2026-07-03
2092,315,1777,286,233,7069914.0,2026-07-02
283,2,281,39,28,178114.54,2026-07-09
3286,438,2848,664,337,15964768.12,2026-07-16
2707,546,2161,670,394,1664101.18,2026-07-06
1046,14,1032,160,114,432489.62,2026-07-01
4749,322,4427,789,373,20104321.62,2026-06-19
3371,808,2563,461,435,184528.54,2026-07-01
3774,114,3660,790,524,12493562.82,2026-07-07
2720,441,2279,505,184,1506907.2,2026-07-06
3131,817,2314,582,398,12947154.65,2026-07-04
1933,388,1545,193,205,1382326.96,2026-07-05
966,48,918,222,97,2241197.28,2026-07-17
4072,1025,3047,456,212,6916617.76,2026-07-05
1875,127,1748,283,164,2981850.0,2026-06-21
2471,279,2192,308,317,4929694.42,2026-06-25
1453,80,1373,288,210,5161186.77,2026-07-08
3413,751,2662,782,196,14926482.46,2026-06-29
2479,725,1754,372,302,10690266.07,2026-07-05
4045,121,3924,719,370,7285247.25,2026-07-09
4954,784,4170,795,711,17960281.14,2026-06-19
1170,102,1068,155,106,3260275.2,2026-07-13
2692,252,2440,422,394,12754588.32,2026-07-13
4302,1022,3280,812,483,7954785.18,2026-07-12
1648,134,1514,184,176,1497685.92,2026-07-15
4588,154,4434,891,664,1332584.6,2026-07-18
1070,257,813,241,87,2882494.4,2026-07-04
4154,269,3885,444,590,8502573.36,2026-06-29
3701,843,2858,411,348,17364721.9,2026-06-30
1647,421,1226,345,131,3122530.83,2026-06-25
4268,337,3931,615,575,13772110.44,2026-07-12
928,70,858,164,93,4096980.8,2026-07-08
1532,313,1219,254,161,2114359.16,2026-06-28
2557,151,2406,263,298,5218197.75,2026-07-16
366,100,266,62,27,580600.44,2026-07-18
3499,660,2839,451,313,7524949.4,2026-06-21
1734,347,1387,385,225,7512416.28,2026-07-01
3642,140,3502,626,465,7143965.1,2026-07-08
3034,418,2616,665,237,13303756.26,2026-06-20
369,101,268,36,34,1582279.38,2026-06-20
1924,338,1586,250,266,1583644.4,2026-07-14
429,103,326,64,50,674349.39,2026-06-27
3104,459,2645,580,238,289975.68,2026-06-30
3781,190,3591,470,316,5098980.98,2026-07-08
3525,465,3060,429,281,16623477.0,2026-07-16
3457,318,3139,405,428,3041434.03,2026-07-07
3469,26,3443,692,305,10907264.49,2026-06-25
4790,953,3837,609,320,3810828.2,2026-07-09
3782,948,2834,889,269,14104515.16,2026-07-16
1832,296,1536,273,214,4501810.24,2026-06-19
3137,906,2231,470,166,4379063.78,2026-06-27
3571,754,2817,733,412,1989618.36,2026-06-27
3303,845,2458,439,428,4496076.63,2026-06-26
4570,447,4123,467,547,10391174.6,2026-06-22
3710,1065,2645,377,397,3949962.8,2026-07-16
703,122,581,140,96,1870886.87,2026-07-10
2769,441,2328,378,222,4162360.8,2026-07-07
4840,1317,3523,550,605,5538460.4,2026-07-05
4275,1018,3257,731,261,2358346.5,2026-06-20
3299,368,2931,530,175,8502017.85,2026-07-08
408,100,308,90,41,1587764.64,2026-06-24
1045,6,1039,180,126,4381402.85,2026-07-11
1851,121,1730,280,191,4338651.45,2026-07-18
638,42,596,137,94,1139869.94,2026-06-20
2268,254,2014,435,146,11150894.16,2026-07-09
110,14,96,23,16,445632.0,2026-07-11
2975,814,2161,515,317,11277392.0,2026-06-20
1264,68,1196,311,98,6073115.52,2026-06-22
306,40,266,30,45,899303.4,2026-07-05
549,12,537,72,52,1738232.82,2026-06-24
867,74,793,111,64,4236162.0,2026-06-27
1754,40,1714,196,258,5904683.14,2026-06-20
3458,1027,2431,434,274,15128404.2,2026-06-21
3574,780,2794,680,500,2749299.5,2026-06-29
1303,282,1021,188,182,5048864.4,2026-07-17
4732,827,3905,1049,565,3900303.68,2026-06-29
4005,52,3953,542,577,11857763.7,2026-07-01
886,41,845,195,113,3697499.5,2026-07-04
3982,267,3715,813,227,17894829.26,2026-07-18
